Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,Extent,Perimeter,Class
65062,344.309794,242.6836332,0.7093654009999999,65825,0.769218037,948.8889999999999,Kecimen
38724,291.0010917,170.77626669999998,0.809690001,40133,0.780883243,769.691,Kecimen
63514,368.78630649999997,221.2409483,0.800062704,65057,0.663844642,977.085,Kecimen
46403,306.30414310000003,196.6171927,0.766786821,48631,0.637631572,843.96,Kecimen
55746,280.3131243,254.6003304,0.41838197200000005,56989,0.730654294,875.659,Kecimen
38153,265.0402262,184.8022541,0.716817189,39564,0.682497943,754.0219999999999,Kecimen
66094,323.18771630000003,261.0119111,0.589707296,67032,0.738719809,944.7130000000001,Kecimen
57303,330.0249642,221.9197863,0.740157695,58973,0.716762355,919.044,Kecimen
61289,376.3751871,208.72780980000002,0.8321345590000001,63997,0.63947956,998.47,Kecimen
55114,317.1723252,222.7534529,0.711870752,56849,0.7142542409999999,909.6039999999999,Kecimen
45567,278.5021961,216.7666389,0.627855296,49075,0.714070801,854.7239999999999,Kecimen
72215,380.4147762,244.0280812,0.767140615,74175,0.720924428,1048.486,Kecimen
65495,365.3190043,230.52555230000002,0.775762211,67299,0.6979433079999999,989.581,Kecimen
34977,267.7377387,170.83724619999998,0.7699727040000001,37747,0.669480333,754.3660000000001,Kecimen
76407,373.44242610000003,264.474304,0.706005483,79086,0.731251436,1074.702,Kecimen
66998,338.5866405,257.3438202,0.649860993,69844,0.757604541,1006.22,Kecimen
57310,351.396481,209.88122819999995,0.80203462,59225,0.6998327040000001,940.413,Kecimen
79106,404.5731673,252.06636380000003,0.782187815,81999,0.72851683,1100.85,Kecimen
56837,368.3727265,198.77465569999998,0.841920242,59040,0.634965144,973.5989999999999,Kecimen
53497,352.5027525,194.98113659999999,0.8330925259999999,54875,0.691175711,921.762,Kecimen
58591,356.4633214,212.119231,0.8036767770000001,60664,0.7844137409999999,970.932,Kecimen
60313,339.6034558,227.7259242,0.741851492,62130,0.726680161,946.487,Kecimen
72483,334.41760919999996,282.6808891,0.534302927,74945,0.706179792,1052.1589999999999,Kecimen
52836,340.40478219999994,204.3355331,0.799795765,55143,0.8173886140000001,928.2739999999999,Kecimen
68119,385.3917044,230.71520759999999,0.801009823,70719,0.6593011999999999,1026.6860000000001,Kecimen
83490,421.8829433,254.3101831,0.797893855,86319,0.70994898,1168.247,Kecimen
74612,430.86518939999996,229.2867182,0.846647455,79297,0.665346888,1140.399,Kecimen
44081,328.5871474,173.3469657,0.849522441,46287,0.638466441,867.003,Kecimen
39724,271.66569219999997,189.484632,0.7165926229999999,41587,0.724282537,781.97,Kecimen
89051,418.55564019999997,274.92319960000003,0.7540318290000001,92636,0.738675293,1196.03,Kecimen
57612,352.44136480000003,210.06420980000001,0.80296515,58810,0.647718841,934.684,Kecimen
65740,348.8811561,245.97617549999998,0.709164675,69233,0.740815867,1036.517,Kecimen
69997,362.7413898,247.09132259999998,0.7321181790000001,71994,0.722542219,1010.809,Kecimen
75540,422.09848960000005,237.63867740000003,0.82646137,78465,0.705085125,1114.88,Kecimen
46397,310.72436880000004,192.9038367,0.783953309,48183,0.655278582,850.7819999999999,Kecimen
61967,364.7840178,218.56617290000003,0.800624837,63724,0.687300355,981.059,Kecimen
87149,444.6108356000001,253.2065911,0.82199021,91704,0.716220548,1189.483,Kecimen
67798,418.4081341,207.825511,0.867919298,69356,0.691026582,1073.138,Kecimen
49604,310.6056284,204.6545873,0.7522403040000001,51007,0.760809215,855.3919999999999,Kecimen
88407,412.7569409,275.2848499,0.74510983,90865,0.7179622529999999,1141.296,Kecimen
46601,277.35328010000006,216.27205049999998,0.626064816,48457,0.761653373,820.1060000000001,Kecimen
53121,350.9683575,195.8674449,0.82978902,56120,0.732663025,930.6189999999999,Kecimen
80101,377.616572,272.67134489999995,0.691804118,82949,0.725486822,1084.306,Kecimen
69781,364.7445188,248.79618969999999,0.731248797,71504,0.6939378270000001,1024.2069999999999,Kecimen
58460,290.7535562,258.3843539,0.458544698,60254,0.774756149,908.357,Kecimen
61792,400.50282830000003,197.7035112,0.8696673429999999,64962,0.7011619459999999,1026.109,Kecimen
78084,395.20976160000004,254.37658340000002,0.765320366,80285,0.703003457,1097.299,Kecimen
63402,372.4843101,224.0094059,0.798953455,66639,0.676634437,1008.2760000000001,Kecimen
48809,332.26489289999995,190.3513649,0.81963199,51847,0.66134168,928.0160000000001,Kecimen
49039,285.4020871,220.81990130000003,0.633533709,50879,0.714770872,841.666,Kecimen
64669,364.5828035,228.8007673,0.778561165,67524,0.655845605,995.692,Kecimen
103377,460.6704313,287.9931727,0.780495845,105569,0.726967785,1230.233,Kecimen
73972,359.2726917,263.3333902,0.680269105,75353,0.754739312,1017.7489999999999,Kecimen
47602,296.4930361,206.2251984,0.718479434,49089,0.721187789,840.545,Kecimen
69151,341.64605760000006,258.3928669,0.654204824,70703,0.75184561,989.9169999999999,Kecimen
56518,319.19192789999994,230.70999640000002,0.691063598,58879,0.718647085,916.3960000000001,Kecimen
86314,390.4129792,282.21482030000004,0.690992119,87873,0.7336631309999999,1106.0330000000001,Kecimen
56477,334.588138,219.18561980000004,0.7555501370000001,58408,0.685666764,941.429,Kecimen
32097,264.4163841,157.9904179,0.801864322,33699,0.681117902,713.775,Kecimen
71284,356.2592463,256.4883397,0.6940274040000001,72618,0.7429750690000001,1011.054,Kecimen
87937,365.83699210000003,307.9116981,0.54000213,89581,0.7110099529999999,1099.568,Kecimen
100835,419.7533709,306.95489810000004,0.6820833820000001,102881,0.752578628,1202.369,Kecimen
66752,370.5036219,231.55119930000004,0.78065406,69039,0.742390035,1006.028,Kecimen
65999,326.2987214,264.4148773,0.585951613,67971,0.676864225,998.793,Kecimen
70977,362.0635747,256.3830246,0.70609608,73417,0.650222613,1033.87,Kecimen
38569,272.9372082,181.8567206,0.745688178,39909,0.716030818,757.295,Kecimen
53964,368.074061,189.8138686,0.856772375,55662,0.603678181,943.5989999999999,Kecimen
79100,413.49636539999995,246.4047067,0.803054658,81839,0.655148423,1113.607,Kecimen
83071,400.4656882,265.92879700000003,0.7476891520000001,84531,0.7184581059999999,1112.7839999999999,Kecimen
31237,262.3470571,155.02574280000002,0.806731223,32564,0.613910617,718.847,Kecimen
26908,245.75578140000002,143.7108718,0.8111983690000001,28607,0.6934872809999999,678.815,Kecimen
66797,358.19891789999997,240.78269440000003,0.740366108,68732,0.697662517,1006.375,Kecimen
76222,388.80739930000004,250.69607369999997,0.764366384,77958,0.73744195,1065.68,Kecimen
46810,297.89137289999996,201.5349368,0.736407405,48300,0.721307939,836.1089999999999,Kecimen
65123,382.3576865,218.88874840000003,0.8199248570000001,66825,0.764336518,1018.3530000000001,Kecimen
65091,392.4932707,216.8275716,0.833555048,69597,0.664193878,1079.752,Kecimen
68400,363.5065315,249.5814954,0.727040805,72981,0.725744843,1079.973,Kecimen
64056,393.6167673,209.630823,0.846382218,65958,0.767873412,1014.268,Kecimen
49821,319.0820631,202.2364946,0.7734911059999999,51829,0.677975097,907.423,Kecimen
80353,394.340189,264.5790871,0.74151054,83419,0.6680217820000001,1120.777,Kecimen
51539,330.74748680000005,200.95793930000002,0.794252979,53060,0.72541099,894.039,Kecimen
63827,393.251665,209.1461847,0.846846105,66445,0.66740908,1047.037,Kecimen
89345,435.55087970000005,262.0614475,0.7987386329999999,91337,0.713846277,1176.657,Kecimen
31275,264.687187,156.3955455,0.806767261,33540,0.658393331,727.561,Kecimen
75431,433.6712228,222.99941669999998,0.857662466,78125,0.723184154,1103.236,Kecimen
72718,397.90294500000005,235.55989419999997,0.805935469,74803,0.746867425,1073.9160000000002,Kecimen
82886,424.82270930000004,253.171548,0.803024243,85879,0.648281256,1163.528,Kecimen
67852,353.1242534,247.33523080000003,0.713731082,69587,0.729512956,983.385,Kecimen
49336,338.4814606,193.0052021,0.821499608,52619,0.6565527520000001,909.681,Kecimen
39368,296.65594780000004,171.2081645,0.816654393,41361,0.619968504,798.546,Kecimen
51304,350.04258169999997,189.765438,0.840300429,52949,0.660997732,897.1110000000001,Kecimen
91764,433.76815949999997,270.2860947,0.782132713,93480,0.692924564,1165.0839999999998,Kecimen
79252,398.8445645,254.17292949999998,0.770638009,80799,0.7050074279999999,1074.108,Kecimen
50530,328.91801539999994,198.2839196,0.797864438,52600,0.6816955370000001,897.796,Kecimen
66063,354.09752480000003,238.51025319999997,0.7391214209999999,67503,0.762676056,971.938,Kecimen
73311,391.8675067,239.60176370000002,0.7912941590000001,74825,0.689966401,1046.52,Kecimen
82793,428.1169055,249.3908796,0.812809305,84950,0.742458211,1130.673,Kecimen
104921,452.86301280000004,297.02418670000003,0.754864415,108211,0.726297937,1254.861,Kecimen
59654,350.8999545,219.48986749999997,0.7802197209999999,62384,0.713052833,979.727,Kecimen
76531,407.6686396,241.39952709999997,0.805830387,78857,0.7312274870000001,1068.375,Kecimen
57438,344.9801825,215.4342255,0.781038479,58924,0.693394176,935.816,Kecimen
55129,336.021702,210.4280656,0.779635513,56855,0.750401546,910.837,Kecimen
37302,284.3301121,170.5330024,0.800171576,39280,0.7211739229999999,761.1310000000001,Kecimen
58357,338.32096260000003,220.46439500000002,0.758526041,59383,0.738172941,915.3789999999999,Kecimen
33615,254.47222999999997,171.0010504,0.740566437,35376,0.788048575,719.935,Kecimen
47555,330.8992812,186.2529038,0.82654621,50165,0.680708836,873.837,Kecimen
71762,387.6741043,236.87360530000004,0.791621183,73593,0.701677879,1038.741,Kecimen
84677,401.6681425,269.6684468,0.7411211990000001,86777,0.751028843,1118.999,Kecimen
86421,367.1703365,300.7939859,0.573476639,87929,0.748622661,1080.007,Kecimen
90191,431.3669658,272.751395,0.7747273,93719,0.625024255,1179.374,Kecimen
34638,251.74224619999998,178.341115,0.705783651,35824,0.749399624,713.94,Kecimen
39275,274.0659935,185.41127350000002,0.736423765,40747,0.7125621390000001,772.5010000000001,Kecimen
41458,281.8248824,192.6741159,0.729794954,42792,0.6827733859999999,782.362,Kecimen
85954,405.9151667,272.0833254,0.742093815,87690,0.7148179570000001,1104.7169999999999,Kecimen
56589,343.93475689999997,213.13333419999998,0.7848457459999999,58274,0.6598530779999999,931.451,Kecimen
39622,280.1124767,185.1922062,0.750266822,40539,0.733007733,766.5310000000001,Kecimen
48093,329.9357423,187.04172219999998,0.823784218,49367,0.7451080640000001,858.3860000000001,Kecimen
67404,349.011262,247.69026929999998,0.704512743,69607,0.745026085,997.2760000000001,Kecimen
57838,350.2854586,214.8024505,0.7899112770000001,59449,0.674039717,939.1489999999999,Kecimen
58570,355.3995375,214.5674661,0.7971843829999999,60494,0.657557931,962.7080000000001,Kecimen
60199,375.2796881,205.4140518,0.836895588,61711,0.736289139,971.185,Kecimen
74254,402.5264818,241.2834392,0.800432782,76702,0.726470473,1080.0339999999999,Kecimen
63718,407.5658564,200.26104719999998,0.8709572809999999,65950,0.7229673000000001,1023.064,Kecimen
28216,245.40129480000004,150.24558190000002,0.790668532,30316,0.6222927970000001,683.0039999999999,Kecimen
79055,395.3686671,258.275952,0.7571392929999999,82562,0.71950598,1114.488,Kecimen
86141,414.1071647,266.9075277,0.7645728390000001,87883,0.718740092,1146.164,Kecimen
82873,449.40926399999995,239.61407799999998,0.846004564,85648,0.700769491,1148.363,Kecimen
98485,387.7628358,325.7371661,0.54252098,100682,0.729864528,1193.9080000000001,Kecimen
53633,313.479956,218.66861719999997,0.7165340179999999,55147,0.728432118,882.669,Kecimen
63191,335.2416873,243.9723903,0.685841703,64898,0.7046039940000001,977.095,Kecimen
58545,325.18863589999995,231.95579890000002,0.700862765,60738,0.700500144,966.758,Kecimen
68931,381.67173419999995,231.52819350000001,0.7949949609999999,71336,0.6793105490000001,1067.692,Kecimen
67874,360.0234655,243.27197379999998,0.7371662309999999,69889,0.678319442,1035.277,Kecimen
61200,323.1744104,246.28832430000003,0.647469874,64553,0.707449022,997.2639999999999,Kecimen
87089,396.48685710000007,280.2454497,0.70739191,88754,0.742231578,1154.562,Kecimen
59589,383.5712334,201.3818552,0.851091037,62974,0.684081829,1043.187,Kecimen
50312,354.23555120000003,182.31208069999997,0.8573923040000001,52070,0.623352166,961.439,Kecimen
41995,259.20887819999996,210.3507977,0.584337455,43443,0.729700613,801.5260000000001,Kecimen
137583,649.541485,273.2602815,0.9072011179999999,142650,0.731637667,1590.354,Besni
117592,533.2928563,288.55831939999996,0.840966033,123587,0.730067672,1432.006,Besni
95546,487.1782819,251.96024300000002,0.8558749440000001,99166,0.7227820140000001,1276.807,Besni
96582,446.70520350000004,278.325498,0.782171631,100113,0.706597603,1216.979,Besni
61409,403.7012948,209.3658885,0.8550073709999999,67286,0.597392869,1083.4769999999999,Besni
154242,585.9280742000001,337.5992453,0.817323783,158371,0.7216,1530.315,Besni
134303,600.7662711,288.3849296,0.8772528959999999,138133,0.74243622,1497.515,Besni
112378,528.4003253999999,272.77872030000003,0.856447002,115602,0.614705496,1366.74,Besni
124579,439.9605034,371.0262137,0.537416298,128307,0.698250157,1373.537,Besni
83107,507.3808994,233.15384980000002,0.8881652,93706,0.49100200899999996,1367.3310000000001,Besni
107178,508.74789560000005,270.4624159,0.84698069,110611,0.6329085520000001,1325.9470000000001,Besni
64391,449.5559013999999,187.1223778,0.909255569,68813,0.63426911,1177.714,Besni
126781,659.4426082,249.54476580000002,0.9256349340000001,132802,0.73666198,1552.54,Besni
45051,323.5892546,180.0697373,0.8308635120000001,46532,0.830632225,836.625,Besni
119026,612.7444115000001,250.9269903,0.912304144,123463,0.615745148,1486.769,Besni
67579,402.3102017,217.0587358,0.841965878,70809,0.70311297,1051.553,Besni
97019,559.5992129,228.64175330000003,0.9127219459999999,101539,0.573452572,1383.6470000000002,Besni
184784,740.1087098999999,320.58783,0.901315524,192699,0.645353264,1791.568,Besni
168276,656.0993812999999,328.486879,0.865640348,174282,0.681538723,1685.283,Besni
195383,755.0129141,335.7904519,0.895655767,204472,0.7287691159999999,1893.414,Besni
65253,418.99788689999997,205.75618469999998,0.871121605,69700,0.66625485,1075.404,Besni
120255,471.8135294,326.5463364,0.721793107,123486,0.723886976,1322.8139999999999,Besni
108161,485.10264580000006,286.03319080000006,0.8076703009999999,111765,0.7079062770000001,1305.144,Besni
157877,613.8737446,328.3133366,0.8449645920000001,161901,0.641322804,1604.1029999999998,Besni
83800,440.8337404,245.38188050000002,0.8307596159999999,86346,0.657162126,1170.0910000000001,Besni
177264,619.9584723999999,366.7632399,0.8062365909999999,180994,0.6832193759999999,1652.694,Besni
127245,530.3040552,309.1215157,0.812534049,130649,0.6790963529999999,1423.997,Besni
108314,455.60587649999997,311.17111760000006,0.7304341679999999,112497,0.686944665,1306.577,Besni
128947,572.8016018,289.02216860000004,0.863367048,132108,0.604408842,1446.9229999999998,Besni
189637,636.7524367999999,403.71932749999996,0.7733095059999999,209580,0.613785469,1870.28,Besni
137508,604.1144232999999,292.0960638,0.875338198,141818,0.60152231,1529.79,Besni
75173,365.8032415,267.5827815,0.6818481559999999,78359,0.67995405,1087.0339999999999,Besni
115859,488.4888558,305.090778,0.780976537,120546,0.742643053,1351.422,Besni
92188,374.7201638,324.30256160000005,0.500990716,95920,0.747599585,1190.813,Besni
153824,536.606993,369.28645439999997,0.725532478,159063,0.7390836409999999,1582.146,Besni
85492,437.0139693,250.89260869999998,0.8187805570000001,89018,0.7233437690000001,1182.575,Besni
106312,464.3323636,295.3167921,0.7716865559999999,111089,0.729683725,1306.455,Besni
210923,984.0454912,367.27953210000004,0.927737116,278217,0.507352075,2697.7529999999997,Besni
89138,507.14339620000004,226.21661519999998,0.8950028320000001,93549,0.7383863490000001,1262.578,Besni
83567,465.10146579999997,230.90423140000001,0.868059652,86859,0.6092221329999999,1199.017,Besni
171256,531.3732054,412.3828168,0.630646744,174277,0.70191488,1559.214,Besni
77105,419.9536962,238.8394659,0.822525594,80497,0.6689948379999999,1131.54,Besni
100443,457.56987230000004,283.61127969999995,0.7847434590000001,104186,0.673788505,1269.066,Besni
72606,424.47202400000003,223.23263300000002,0.850542335,76975,0.683852617,1117.107,Besni
83555,457.54647239999997,235.09987059999997,0.8578936420000001,86694,0.711227443,1159.779,Besni
146268,588.0092142000001,321.6079813,0.83716934,150416,0.6954214809999999,1535.287,Besni
113608,559.2667826,264.028685,0.881546115,118098,0.627862764,1394.088,Besni
75058,424.7637094,228.8458259,0.842459099,78952,0.685461187,1130.395,Besni
116406,612.665318,251.8328267,0.911615194,125638,0.526259635,1480.951,Besni
100319,480.7789636,267.6688956,0.8306867859999999,104255,0.639614136,1289.2089999999998,Besni
143386,469.2765081,397.3101898,0.532159522,146328,0.750260314,1422.014,Besni
164782,660.3641751,322.620924,0.872535895,169000,0.757757749,1654.986,Besni
71639,400.41395939999995,231.6201421,0.815716625,76252,0.6424619079999999,1101.879,Besni
141220,575.6823646,316.6212427,0.8351692959999999,144300,0.6591519060000001,1507.9389999999999,Besni
88290,514.4361539,221.4448377,0.902609051,92317,0.555157323,1277.388,Besni
102569,515.3952494,259.1942281,0.8643423920000001,106888,0.573241751,1331.797,Besni
182160,997.2919406,271.8723954,0.96212444,221527,0.379856115,2303.69,Besni
208264,675.0983445,395.57929060000004,0.810341407,212813,0.7717483140000001,1755.1670000000001,Besni
133101,641.5097389,265.3139704,0.910468935,136793,0.582496357,1544.7120000000002,Besni
169009,719.5058781,301.56512589999994,0.907927113,174718,0.716926627,1781.378,Besni
81901,450.8275297,237.20898939999998,0.850383428,85000,0.583107877,1192.014,Besni
80678,457.9252352,229.70356180000002,0.865089207,85201,0.6073595620000001,1226.244,Besni
101661,440.9818348,295.53070519999994,0.742211915,105429,0.713290393,1268.05,Besni
82207,451.0060488,235.1597735,0.8533053209999999,84780,0.6294370770000001,1182.274,Besni
166275,602.3077749,356.2362867,0.8063400270000001,168292,0.7192820809999999,1580.961,Besni
188651,621.0126864,390.3076128,0.7778081020000001,192922,0.7471563459999999,1698.394,Besni
202118,684.6029580000001,379.71928169999995,0.832079617,209242,0.7172188159999999,1827.9,Besni
97375,468.9040381,268.26702489999997,0.820173426,100169,0.6947169409999999,1244.252,Besni
64303,442.7453136,187.0290194,0.906395428,67199,0.6862353790000001,1081.68,Besni
86715,440.47432319999996,254.3360345,0.816451523,89920,0.7353714379999999,1173.259,Besni
155702,655.3989662,304.6121493,0.885429547,160709,0.697046209,1626.9089999999999,Besni
84295,458.8440074,238.289021,0.8545770109999999,88521,0.708450645,1202.583,Besni
177206,699.6182637999999,328.1121355,0.883204868,181412,0.739152923,1754.378,Besni
110897,518.7876139,275.26050539999994,0.847632242,115550,0.7304361,1365.5770000000002,Besni
56903,360.815292,204.03770600000001,0.824754645,59797,0.718426867,980.39,Besni
113029,558.5161561000001,265.2842028,0.879996398,116783,0.66209179,1419.5770000000002,Besni
69579,398.5966833,224.57851569999997,0.82616862,71648,0.7193858559999999,1071.644,Besni
163442,594.759221,351.4256873,0.8067664059999999,167471,0.704685775,1621.9589999999998,Besni
114289,580.6008301,261.76369819999996,0.892599892,120657,0.6494874070000001,1455.8929999999998,Besni
74652,424.98067280000004,231.60426529999998,0.8384516470000001,79014,0.59261729,1157.109,Besni
90559,473.5758459,246.91996749999998,0.853315591,95477,0.673231039,1328.744,Besni
104352,562.3359078999999,239.40259300000002,0.904850809,107968,0.668066581,1390.73,Besni
82161,441.7955517,246.810056,0.829402027,86909,0.630243012,1222.1580000000001,Besni
131816,532.7314252,322.6830027,0.7956822709999999,138992,0.7221923929999999,1488.84,Besni
163082,696.1490457,302.2224471,0.900847975,167442,0.7637785690000001,1687.1779999999999,Besni
77012,425.2194272,239.4695614,0.826343087,81325,0.654279767,1131.53,Besni
81604,528.5858925,204.7395131,0.921939284,87172,0.491460095,1299.386,Besni
82853,430.1149972,251.17570030000002,0.811772822,85292,0.746436873,1139.84,Besni
145693,591.1801444,321.43119110000004,0.8392724640000001,151644,0.6485274999999999,1595.364,Besni
96443,541.2000742,232.5480394,0.902976663,101271,0.553411373,1352.4820000000002,Besni
168620,730.7609597000001,295.50046230000004,0.9145938809999999,172003,0.796730297,1725.003,Besni
193032,661.1487714,376.4321931,0.822087757,197672,0.631120527,1744.271,Besni
140897,588.0709185,308.0257871,0.8518472990000001,146231,0.733999104,1536.473,Besni
118988,483.34000480000003,315.2484647,0.758021814,122375,0.7844673000000001,1356.398,Besni
103666,456.3827046,293.92243460000003,0.765003405,107992,0.647265235,1332.203,Besni
68231,394.64653389999995,228.16099999999997,0.8159374890000001,71591,0.664527251,1099.228,Besni
88928,395.72499799999997,300.22700160000005,0.6514683000000001,93821,0.671063554,1239.54,Besni
117077,496.1307567,314.547414,0.7733321959999999,123305,0.70883156,1419.16,Besni
123056,618.1418151,256.9501109,0.909510252,128101,0.641284069,1522.0279999999998,Besni
94455,496.8950128000001,245.2439068,0.8697158559999999,97496,0.719887507,1256.322,Besni
89311,429.2790857,270.8593166,0.77581274,94720,0.6826492390000001,1234.547,Besni
68982,400.7368809,223.9076574,0.8293429929999999,73278,0.728765213,1105.79,Besni
204864,596.6398017999999,440.49712750000003,0.674476207,209457,0.7510090359999999,1726.246,Besni
83693,437.734856,245.42426269999999,0.828040175,87230,0.702859542,1177.858,Besni
75529,418.5184789,233.99019339999998,0.82910585,79168,0.658669736,1143.2939999999999,Besni
121034,518.7204429999999,305.7358095,0.80783856,125665,0.70666472,1418.3039999999999,Besni
105192,440.56290920000004,305.79177910000004,0.71988502,107313,0.736901835,1244.0539999999999,Besni
77402,469.45934739999996,215.0799509,0.888878022,80680,0.621328517,1162.004,Besni
87857,380.77648680000004,300.9086479,0.612784478,90968,0.728499171,1144.344,Besni
139399,522.4680098,348.28216160000005,0.745407081,144034,0.69363089,1471.5079999999998,Besni
178334,626.0641737999999,366.2370495,0.81104538,181715,0.789451783,1630.704,Besni
144084,555.9210209,332.12388910000004,0.801921074,149076,0.729421056,1506.255,Besni
84975,511.8746638,215.44822030000003,0.9071068859999999,88730,0.629612341,1246.361,Besni
118043,493.76524450000005,308.0001269,0.781601193,122903,0.6755969409999999,1394.1,Besni
102769,515.6080701000001,261.13665180000004,0.8622614190000001,109161,0.65023094,1378.308,Besni
136960,559.2958675,313.3098688,0.8283666679999999,139458,0.7221419609999999,1458.5510000000002,Besni
113206,548.9710464999999,264.2584778,0.876517212,116787,0.725860952,1388.476,Besni
155057,610.6779717999999,325.5076812,0.8460984029999999,159681,0.7610570390000001,1564.694,Besni
116715,571.0488404,278.8373978,0.872681468,127342,0.60261772,1488.3239999999998,Besni
91146,498.3917995,241.896779,0.8743173679999999,97149,0.672892643,1293.559,Besni
101223,496.53346060000007,276.86620289999996,0.8301109320000001,109593,0.713611945,1345.4260000000002,Besni
79492,422.5673288,243.11629559999997,0.8179203290000001,82708,0.637353474,1122.8310000000001,Besni
93234,452.92650639999994,268.76305360000003,0.804913476,97428,0.715906997,1222.886,Besni
167279,690.0719941000001,311.99569219999995,0.89195687,171794,0.578673899,1680.121,Besni
193558,769.4251488,321.6858345,0.90840748,197851,0.605915848,1865.297,Besni
146175,592.9085046,319.0201112,0.842906798,149156,0.632833301,1529.068,Besni
108076,516.0732298,270.743408,0.851335233,112975,0.698815436,1378.774,Besni
131811,573.5417738,295.4230955,0.8571387570000001,135814,0.71150732,1457.016,Besni
129038,540.814829,306.8177642,0.823493997,134796,0.64875817,1459.345,Besni
130868,613.1726145,273.1819147,0.895270971,134139,0.536784249,1513.352,Besni
206720,713.4725493,373.64254389999996,0.851905369,210114,0.7805762190000001,1866.0910000000001,Besni
205497,632.7276067,414.18832549999996,0.755968807,209486,0.76928865,1736.839,Besni
146420,598.0726814,314.3906394,0.850686743,149403,0.7467360259999999,1531.955,Besni
126014,523.1863795,309.11683,0.806792408,130059,0.736226499,1396.906,Besni
101103,484.1659011,269.145887,0.83125185,105500,0.67,1307.683,Besni
61444,371.6938257,213.17980609999998,0.8191803259999999,64321,0.737472545,1006.9839999999999,Besni
160605,630.6173412,330.7711388,0.8513983890000001,167411,0.723185339,1679.5620000000001,Besni
100649,433.3668701,300.45778010000004,0.720639035,103883,0.7247191820000001,1257.029,Besni
112808,542.5047797,267.2018778,0.8702933820000001,116961,0.743155287,1390.4,Besni
105951,521.1127579,267.7270571,0.8579337579999999,111368,0.733559965,1377.2479999999998,Besni
177916,581.7097499,394.52470780000004,0.734862852,181352,0.7372067390000001,1647.505,Besni
109254,483.163737,289.8286843,0.8001079520000001,111624,0.740102967,1293.225,Besni
128574,601.8002346,276.2481554,0.88841751,135975,0.67400216,1508.934,Besni
124166,525.9453568,304.15646860000004,0.8158211329999999,126960,0.728998849,1388.684,Besni
133784,581.2869477,300.63568599999996,0.855870727,139806,0.6795895559999999,1502.661,Besni
80481,481.0639534,217.56115099999997,0.8918912370000001,85153,0.7149735709999999,1219.105,Besni
63491,326.63288239999997,248.32244930000002,0.649631331,64892,0.734356566,950.297,Besni
109791,477.03350159999997,294.53384710000006,0.7866273890000001,112766,0.744780007,1290.239,Besni
89236,389.6816918,295.3319356,0.652394055,92014,0.696992892,1144.036,Besni
152267,598.9676357999999,331.24901719999997,0.8331591840000001,157353,0.594050406,1570.5020000000002,Besni
89721,530.1565743,223.49993340000003,0.90679426,95252,0.547433097,1295.377,Besni
129493,497.7881364,339.5262777,0.731287033,136555,0.6475297529999999,1447.684,Besni
74966,465.3608157,209.27964630000002,0.893172211,78159,0.7124149470000001,1157.089,Besni
136180,551.4538281,316.469824,0.818937495,139701,0.729890232,1461.03,Besni
102013,453.89345810000003,292.130181,0.76535397,106036,0.637828409,1266.255,Besni
169078,644.9312689,336.57162850000003,0.853023753,173362,0.682988899,1629.634,Besni
78304,390.9730835,262.7704159,0.7404664120000001,82394,0.623285654,1137.7060000000001,Besni
54321,395.01184,182.3239807,0.887105943,58632,0.625069042,1021.9889999999999,Besni
101439,524.8171864,251.1605543,0.8780506570000001,107520,0.733311646,1393.213,Besni
118787,562.2809569,273.3299091,0.873898112,125083,0.643713354,1459.5839999999998,Besni
85517,410.6220937,269.81717180000004,0.753808948,88349,0.70294108,1127.889,Besni
72653,403.19095930000003,231.05573419999996,0.819507998,74718,0.663897875,1062.07,Besni
126515,595.3425575,277.90929289999997,0.884359909,134574,0.712977469,1461.111,Besni
117714,480.629674,314.02653399999997,0.7570431790000001,120922,0.724300244,1361.884,Besni
62451,337.2899875,237.7053859,0.7094549459999999,64499,0.696275072,963.0089999999999,Besni
107895,462.04613049999995,300.5589867,0.759510001,110755,0.7640477290000001,1277.7910000000002,Besni
199015,615.4172359,413.9274732,0.740009433,201464,0.768569796,1687.866,Besni
130388,511.8975835,326.31244849999996,0.7704863359999999,132727,0.719183673,1393.974,Besni
106440,501.0443057,273.1940698,0.838273925,108790,0.750751174,1302.472,Besni
109878,541.9483998,260.083619,0.87732059,112825,0.689192749,1369.2020000000002,Besni
78984,427.4942761,236.8825745,0.832437662,82328,0.69841719,1169.476,Besni
135899,625.3482265,286.89989069999996,0.88854772,144444,0.632588558,1594.2089999999998,Besni
193818,678.5595652000001,367.90036180000004,0.840263379,201241,0.79154619,1766.8729999999998,Besni
137788,654.4702641,272.3013,0.9093354840000001,141442,0.706431237,1562.2679999999998,Besni
71800,431.00857479999996,218.7157773,0.8616805540000001,77521,0.648154835,1187.724,Besni
96210,482.51201910000003,262.6744113,0.838832653,102157,0.686586549,1270.5639999999999,Besni
103057,548.4052371,241.123219,0.8981541340000001,107983,0.715653732,1391.207,Besni
104602,478.2226517,279.361007,0.8116348179999999,106906,0.77991351,1263.012,Besni
105467,465.57379749999996,290.2024046,0.781965247,109052,0.730380886,1302.361,Besni
83059,440.55997080000003,243.63651209999998,0.833170935,88806,0.6858088859999999,1238.163,Besni
99378,466.397472,275.5755957,0.80677413,102653,0.6870381,1260.343,Besni
