1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Phase
0.0272568,0.01022801,-0.00082108,-0.03600711,0.00731025,-0.00146928,0.03198085,0.00404678,-0.00211915,-0.02892557,0.00733732,-0.00072459,0.00259849,0.00218484,2.446e-05,-0.00483758,0.00070195,-0.00030886,0.00442169,0.00040113,-0.00039538,-0.00290386,0.00176862,0.00036614,0.02912421,0.03677105,0.03230545,0.02985045,0.00339504,0.00489799,0.00445742,0.00341972,S
0.02883125,0.00563672,-0.00159699,-0.02882532,0.00684603,-0.00105488,0.02742091,0.0039474,-0.00190964,-0.02632458,0.00600172,-0.00101592,0.00050789,-0.00148106,-0.00025029,0.00231671,-0.00014975,0.00013368,-0.00147095,-3.206e-05,6.758e-05,0.00083903,-0.00043084,-9.398e-05,0.02942047,0.02964591,0.02776932,0.02701918,0.0015856,0.00232539,0.00147285,0.00094785,S
0.02462232,0.00387879,-0.00152947,-0.02538816,0.00620299,-0.00083801,0.02300992,0.00267751,-0.00212462,-0.02317944,0.00529957,-0.00107343,-0.00135772,-0.00056708,2.178e-05,0.00110876,-0.00020743,6.996e-05,-0.0014229,-0.00040964,-6.935e-05,0.00101456,-0.0002265,-1.855e-05,0.02497284,0.02614838,0.0232624,0.02380177,0.00147155,0.00113017,0.00148232,0.0010397,S
0.01676849,0.00221339,-0.00108046,-0.01612464,0.00483033,-0.00026297,0.01341273,0.00086896,-0.00181686,-0.01554992,0.00372044,-0.00029692,-0.00245432,-0.00052044,0.00014031,0.00289485,-0.00042896,0.0001797,-0.00299912,-0.00056517,9.618e-05,0.00238422,-0.00049348,0.00024266,0.01694841,0.01683464,0.01356309,0.01599156,0.00251282,0.00293197,0.00305342,0.00244682,S
0.01821289,0.00338266,-0.00118406,-0.01922735,0.00417861,-0.00058658,0.01516423,0.00123355,-0.00183362,-0.01656497,0.0027062,-0.0010492,0.00046594,0.00037718,-3.342e-05,-0.00100087,-0.00021023,-0.00010439,0.000565,0.00011761,-5.41e-06,-0.00032743,-0.00032717,-0.00024267,0.01856216,0.01968491,0.01532441,0.01681733,0.0006004,0.00102803,0.00057714,0.00052263,S
0.01666936,0.00300107,-0.00105078,-0.01576636,0.0027107,-0.00067193,0.01359001,0.00058964,-0.00160035,-0.01380706,0.00119823,-0.0010721,-0.00049791,-0.0001231,4.299e-05,0.00111645,-0.00047352,-2.753e-05,-0.00050781,-0.00020771,7.525e-05,0.00088965,-0.00048644,-7.39e-06,0.01696992,0.0160118,0.01369661,0.01390036,0.0005147,0.00121303,0.00055379,0.00101398,S
0.01660622,3.589e-05,-0.00154712,-0.01563817,0.00273117,-0.00074772,0.01308744,0.00147821,-0.00127302,-0.01307047,0.00164604,-0.00088131,-2.037e-05,-0.00095651,-0.00016011,4.135e-05,6.6e-06,-2.445e-05,-0.00016212,0.00028664,0.00010559,0.00023761,0.00014446,6.154e-05,0.01667818,0.01589247,0.01323204,0.01320316,0.00097003,4.849e-05,0.00034582,0.00028481,S
0.01359963,-0.00146876,-0.00141932,-0.01201795,0.00285535,-0.00063309,0.01226054,0.00152112,-0.00138529,-0.00816972,0.0015654,-0.00116292,-0.00096987,-0.00048537,4.123e-05,0.00116781,4.006e-05,3.698e-05,-0.00026674,1.384e-05,-3.622e-05,0.00158089,-2.601e-05,-9.084e-05,0.01375215,0.01236871,0.01243196,0.00839923,0.00108533,0.00116908,0.00026955,0.00158371,S
0.01124758,-0.00144576,-0.00149874,-0.01005941,0.00281718,-0.00071305,0.01002882,0.00149159,-0.00126412,-0.00490545,0.00104165,-0.00144337,-0.00073502,7.19e-06,-2.482e-05,0.00061205,-1.193e-05,-2.499e-05,-0.00069741,-9.23e-06,3.787e-05,0.00102008,-0.00016367,-8.764e-05,0.01143873,0.01047075,0.01021764,0.0052184,0.00073547,0.00061267,0.0006985,0.00103684,S
0.00977514,0.00376684,-0.00088935,-0.00801204,0.0021067,-0.00078918,0.00870312,0.00135002,-0.00116414,-0.00962208,0.00234389,-0.00012413,-0.00047498,0.00168148,0.00019658,0.00066044,-0.00022919,-2.456e-05,-0.00042765,-4.567e-05,3.225e-05,-0.00152149,0.00042008,0.00042556,0.01051349,0.00832188,0.00888381,0.00990422,0.0017583,0.00069951,0.00043129,0.00163478,S
0.00877589,0.00395688,-0.00084052,-0.00757575,0.00174356,-0.00061503,0.00682469,0.00036444,-0.00104061,-0.01066348,0.00215299,0.00031478,-0.00032234,6.13e-05,1.575e-05,0.00014074,-0.00011714,5.617e-05,-0.00060595,-0.00031793,3.985e-05,-0.00033594,-6.158e-05,0.00014159,0.00966331,0.00779809,0.00691318,0.01088321,0.0003285,0.00019153,0.00068545,0.00036972,H
0.00540573,0.00230191,-0.00058264,-0.00477669,0.00093643,-0.00031899,0.00431879,-0.00028059,-0.00070877,-0.00757547,0.00165549,0.00030721,-0.00030919,-0.00015183,2.366e-05,0.00025679,-7.405e-05,2.716e-05,-0.0002299,-5.918e-05,3.044e-05,0.0002833,-4.564e-05,-6.9e-07,0.00590425,0.00487805,0.00438555,0.00776033,0.00034527,0.00026863,0.00023934,0.00028696,H
0.00364007,0.00055549,-0.00054714,-0.00406032,0.00080777,-0.00019286,0.00341867,-0.00045753,-0.00056868,-0.00343638,0.00058774,-0.00032346,-0.00056957,-0.00056336,1.145e-05,0.00023109,-4.15e-05,4.069e-05,-0.00029036,-5.708e-05,4.519e-05,0.00133519,-0.00034444,-0.00020344,0.00372264,0.00414438,0.00349572,0.00350126,0.0008012,0.00023828,0.00029935,0.00139383,H
0.00251246,0.00022466,-0.00041454,-0.00250931,0.00055231,-0.00011749,0.0023261,-0.00042065,-0.00038525,-0.0023193,0.00043731,-0.00018134,-0.00017899,-5.251e-05,2.105e-05,0.00024619,-4.055e-05,1.196e-05,-0.00017342,5.85e-06,2.912e-05,0.00017731,-2.388e-05,2.256e-05,0.00255632,0.00257206,0.00239502,0.00236712,0.00018771,0.0002498,0.00017595,0.00018033,H
0.00141253,-0.00044463,-0.0003266,-0.00129058,0.00040226,-3.058e-05,0.00159714,-0.00052202,-0.0002784,-0.00102865,0.00028623,-3.49e-05,-0.00035482,-0.0002159,2.837e-05,0.00039314,-4.84e-05,2.804e-05,-0.00023515,-3.27e-05,3.447e-05,0.00041634,-4.874e-05,4.724e-05,0.00151644,0.00135217,0.00170319,0.0010683,0.00041631,0.0003971,0.0002399,0.00042183,H
0.00090044,-0.00032507,-0.00021345,-0.00069332,0.00027322,-2e-06,0.00098798,-0.00036148,-0.00017983,-0.00035484,0.00013102,-2.384e-05,-0.00010895,2.544e-05,2.407e-05,0.00012708,-2.745e-05,6.08e-06,-0.00012961,3.416e-05,2.097e-05,0.00014336,-3.302e-05,2.35e-06,0.00098083,0.00074522,0.00106729,0.00037901,0.00011445,0.00013015,0.00013566,0.00014714,H
0.00080604,-0.00031128,-0.00018578,-0.00050325,0.00020547,1.67e-06,0.00070056,-0.00045695,-0.00016243,0.00015335,7.002e-05,-1.85e-05,-3.045e-05,4.45e-06,8.93e-06,6.132e-05,-2.185e-05,1.18e-06,-9.272e-05,-3.08e-05,5.61e-06,0.00016393,-1.968e-05,1.72e-06,0.0008838,0.00054358,0.00085204,0.00016959,3.204e-05,6.51e-05,9.786e-05,0.00016512,H
-0.00026542,-0.00224862,-0.00027345,-7.925e-05,-1.517e-05,3.18e-06,0.00024612,-0.00020494,-5.171e-05,0.00021419,5.3e-07,5.2e-06,-0.00022797,-0.0004122,-1.865e-05,9.021e-05,-4.694e-05,3.2e-07,-9.669e-05,5.362e-05,2.356e-05,1.295e-05,-1.479e-05,5.04e-06,0.00228068,8.075e-05,0.00032442,0.00021426,0.00047141,0.0001017,0.00011304,2.029e-05,H
-0.00073433,-0.0034174,-0.00034529,0.00035083,-0.00015492,5.981e-05,0.00012313,-0.00033796,-4.933e-05,0.00040015,-0.00028516,3.057e-05,-0.0003126,-0.00077918,-4.79e-05,0.00028672,-9.317e-05,3.775e-05,-8.2e-05,-8.868e-05,1.58e-06,0.00012397,-0.00019046,1.691e-05,0.00351242,0.00038815,0.00036306,0.00049231,0.00084092,0.00030383,0.00012079,0.00022788,H
-0.00085543,-0.00334099,-0.00029852,0.00049864,-0.00014067,0.00010665,0.00015378,-0.0002436,-2.51e-05,0.00018034,-0.00023065,8.182e-05,-2.577e-05,1.626e-05,9.95e-06,3.145e-05,3.03e-06,9.97e-06,6.52e-06,2.008e-05,5.16e-06,-4.677e-05,1.16e-05,1.091e-05,0.00346166,0.00052897,0.00028917,0.00030401,3.205e-05,3.313e-05,2.173e-05,4.94e-05,H
-0.00041037,-0.00135484,-2.699e-05,0.00073241,-0.0001059,0.00018502,8.794e-05,-0.00025968,-3.49e-06,0.00049007,-0.00029601,0.00012675,0.00014357,0.00064069,8.759e-05,7.541e-05,1.122e-05,2.528e-05,-2.124e-05,-5.19e-06,6.97e-06,9.991e-05,-2.108e-05,1.449e-05,0.00141588,0.0007628,0.00027418,0.00058639,0.0006624,8.032e-05,2.295e-05,0.00010313,H
-0.00021001,-0.00072002,5.9e-07,0.00033866,7.414e-05,0.00013659,8.7e-06,-0.00015505,1.919e-05,0.00038347,-7.804e-05,9.504e-05,3.18e-05,0.00010077,4.38e-06,-6.25e-05,2.858e-05,-7.69e-06,-1.258e-05,1.661e-05,3.6e-06,-1.692e-05,3.46e-05,-5.03e-06,0.00075002,0.00037262,0.00015647,0.00040271,0.00010576,6.915e-05,2.114e-05,3.884e-05,H
0.00012218,0.00059695,0.00012151,0.00021568,9.194e-05,9.157e-05,-1.334e-05,-0.00010752,2.168e-05,0.00033822,-6.381e-05,5.316e-05,3.048e-05,0.00012082,1.109e-05,-1.128e-05,1.63e-06,-4.13e-06,-2.02e-06,4.36e-06,2.3e-07,-4.15e-06,1.31e-06,-3.84e-06,0.00062132,0.0002517,0.00011049,0.00034827,0.0001251,1.213e-05,4.81e-06,5.81e-06,P
-0.00015814,0.00013192,8.388e-05,0.00046305,7.459e-05,6.031e-05,-0.00016508,-0.00015526,1.986e-05,0.00044315,-7.637e-05,4.451e-05,-9.043e-05,-0.00015001,-1.214e-05,7.98e-05,-5.6e-06,-1.008e-05,-4.895e-05,-1.54e-05,-5.9e-07,3.385e-05,-4.05e-06,-2.79e-06,0.00022237,0.00047288,0.00022749,0.00045188,0.00017558,8.063e-05,5.132e-05,3.42e-05,P
-0.00028529,6.949e-05,9.921e-05,0.00097662,-0.00012429,6.8e-06,-0.00072659,-0.00020913,2.646e-05,0.00084782,-0.00013158,3.248e-05,-4.102e-05,-2.014e-05,4.95e-06,0.00016567,-6.416e-05,-1.726e-05,-0.00018113,-1.738e-05,2.13e-06,0.00013054,-1.781e-05,-3.88e-06,0.00030994,0.00098452,0.00075654,0.00085859,4.596e-05,0.00017849,0.00018198,0.00013181,P
-0.0011912,-0.00198053,-4.727e-05,0.00181047,-3.043e-05,1.767e-05,-0.00214214,-0.0005462,2.35e-05,0.00395591,2.795e-05,-0.00030139,-0.00028309,-0.00064063,-4.578e-05,0.00026058,2.933e-05,3.4e-06,-0.00044236,-0.00010534,-9.2e-07,0.00097128,4.985e-05,-0.00010433,0.00231164,0.00181081,0.00221081,0.00396747,0.00070189,0.00026225,0.00045473,0.00097813,P
-0.00099865,-0.00058339,0.00010353,0.00207187,0.00023243,8.105e-05,-0.00243577,-0.00018498,0.00010775,0.00327075,0.00015987,-0.00014136,6.211e-05,0.00045069,4.865e-05,8.432e-05,8.479e-05,2.045e-05,-9.472e-05,0.00011652,2.718e-05,-0.00022102,4.256e-05,5.162e-05,0.00116119,0.00208644,0.00244516,0.00327771,0.00045754,0.00012132,0.0001526,0.00023092,P
-0.00147386,-0.00030406,0.00013695,0.00226555,0.00056683,0.00012945,-0.00218323,4.412e-05,0.00015424,0.0024773,0.00042211,-2.47e-05,-0.00015329,9.011e-05,1.078e-05,6.248e-05,0.00010787,1.561e-05,8.147e-05,7.39e-05,1.5e-05,-0.00025595,8.459e-05,3.763e-05,0.00151111,0.00233897,0.00218911,0.00251313,0.00017814,0.00012563,0.00011101,0.00027218,P
-0.00234037,-0.00016505,0.00019318,0.0033869,0.00022544,6.16e-05,-0.0019904,0.00048362,0.00026757,0.00041816,0.00022695,0.00042431,-0.00054157,8.688e-05,3.514e-05,0.00070085,-0.00021337,-4.241e-05,0.00012052,0.00027469,7.083e-05,-0.00128696,-0.00012198,0.00028063,0.00235413,0.00339496,0.00206571,0.0006375,0.00054962,0.00073383,0.00030821,0.00132284,P
-0.00245762,-0.00012973,0.00014235,0.00249905,0.00015846,5.036e-05,-0.00197924,0.00027364,0.00018621,0.00128943,0.00012447,0.00020848,-2.549e-05,7.68e-06,-1.105e-05,-0.00019301,-1.456e-05,-2.44e-06,2.43e-06,-4.565e-05,-1.769e-05,0.00018941,-2.228e-05,-4.692e-05,0.00246516,0.00250457,0.00200672,0.00131209,2.882e-05,0.00019358,4.902e-05,0.0001964,P
-0.0029415,0.0005477,0.00023931,0.00241594,0.0001429,5.057e-05,-0.00185418,0.00081912,0.00025372,0.00224075,4.55e-06,0.00011992,-0.00015121,0.0002117,3.03e-05,-2.597e-05,-4.86e-06,6e-08,3.908e-05,0.00017046,2.109e-05,0.00029729,-3.747e-05,-2.768e-05,0.00300162,0.00242069,0.00204287,0.00224397,0.00026191,2.642e-05,0.00017615,0.00030092,P
-0.00377322,0.00065111,0.00031691,0.00302574,0.00031609,7.261e-05,-0.00258287,0.00103064,0.00032833,0.00235587,0.00015687,0.00014394,-0.00026829,3.336e-05,2.503e-05,0.00019671,5.587e-05,7.11e-06,-0.00023506,6.823e-05,2.407e-05,3.713e-05,4.914e-05,7.75e-06,0.00384207,0.00304307,0.00280022,0.00236547,0.00027152,0.00020461,0.00024594,6.208e-05,P
-0.00879936,0.00523961,0.00088384,0.00576439,0.00108549,0.00030853,-0.00566333,0.00344874,0.00079618,0.00471716,0.00067398,0.00031953,-0.00162134,0.00148016,0.00018288,0.00088344,0.00024819,7.61e-05,-0.0009937,0.00078003,0.00015092,0.00076171,0.00016681,5.664e-05,0.01027928,0.00587382,0.00667839,0.00477576,0.00220297,0.00092079,0.00127227,0.00078181,P
-0.01590575,0.00666156,0.00087097,0.00975138,0.00095739,0.00067409,-0.01120969,0.00600517,0.00108851,0.00798149,0.00099275,0.00080358,-0.00229238,0.00045869,-4.15e-06,0.00128612,-4.132e-05,0.00011792,-0.00178915,0.00082466,9.43e-05,0.00105301,0.00010283,0.00015614,0.01726638,0.00982142,0.01276339,0.00808304,0.00233783,0.00129218,0.00197231,0.00106948,P
-0.02457465,0.00912821,0.00062492,0.01929386,-0.00584758,0.0006833,-0.01893255,0.00853393,0.00108831,0.0191966,-0.00303198,0.00104618,-0.00279642,0.0007957,-7.937e-05,0.00307822,-0.00219515,2.97e-06,-0.00249125,0.00081573,-7e-08,0.00361778,-0.0012983,7.826e-05,0.02622267,0.02017211,0.02079553,0.0194627,0.0029085,0.00378076,0.0026214,0.00384448,P
-0.02248823,0.0097797,0.00045086,0.02394352,-0.01270903,0.00020155,-0.02074826,0.01064598,0.00094994,0.02376632,-0.00837804,0.00041395,0.00033118,0.00010341,-2.763e-05,0.00073804,-0.00108912,-7.647e-05,-0.00028821,0.00033525,-2.196e-05,0.00072535,-0.00084858,-0.00010035,0.02452684,0.02710816,0.02333944,0.02520319,0.00034805,0.00131785,0.00044265,0.00112085,P
-0.02375771,0.01108489,0.00066343,0.03035124,-0.0178829,-0.00015706,-0.02345553,0.00952076,0.0007445,0.02852748,-0.01151287,0.00024511,-0.0002701,0.0002777,4.523e-05,0.00136334,-0.00110082,-7.63e-05,-0.00057601,-0.00023941,-4.371e-05,0.00101301,-0.00066698,-3.592e-05,0.02622487,0.03522812,0.0253251,0.030764,0.00039002,0.00175395,0.00062532,0.00121341,P
-0.02507944,0.00565263,0.00084031,0.03610891,-0.01383247,7.582e-05,-0.02601196,0.00376497,0.00060339,0.03057922,-0.01519761,-0.00109648,-0.00042636,-0.00175234,5.706e-05,0.00185731,0.00130659,7.512e-05,-0.00082466,-0.00185671,-4.552e-05,0.00066185,-0.00118863,-0.00043277,0.0257223,0.03866777,0.02628994,0.03416516,0.00180437,0.0022721,0.00203211,0.00142765,S
-0.0327033,-0.0103412,0.00127199,0.04646102,0.00076152,-6.287e-05,-0.03328275,-0.00864833,0.00087294,0.0463567,0.00354437,0.00013355,-0.00245931,-0.0051593,0.00013925,0.00333939,0.00470774,-4.474e-05,-0.00234541,-0.00400429,8.695e-05,0.00508951,0.0060458,0.00039678,0.03432294,0.0464673,0.03439908,0.0464922,0.00571717,0.00577203,0.00464143,0.00791279,S
-0.06437875,-0.05070045,0.00644941,0.03988943,0.03489599,-0.00202765,-0.05358378,-0.04162796,0.00512881,0.03741244,0.02205431,-0.00191625,-0.01021789,-0.01301911,0.00167014,-0.00211987,0.01101112,-0.0006338,-0.00654872,-0.01063859,0.00137286,-0.00288525,0.00597095,-0.00066123,0.08219947,0.0530378,0.06804714,0.04347131,0.01663406,0.01123122,0.01256782,0.00666439,S
-0.04016716,-0.0640955,0.0023697,0.01895424,0.03176506,-0.0025654,-0.03928299,-0.05545079,0.0026236,0.02232824,0.03300934,-3.29e-05,0.00781019,-0.00432098,-0.00131604,-0.00675329,-0.00100998,-0.00017347,0.00461316,-0.00445898,-0.00080813,-0.00486587,0.00353388,0.00060753,0.07567859,0.03707915,0.06800608,0.03985183,0.0090223,0.0068306,0.00646659,0.00604434,S
-0.03123266,-0.05307373,0.00113838,-0.00063856,0.01868141,-0.00041855,-0.03166306,-0.04897318,0.00137352,-0.00448406,0.02335786,5.595e-05,0.00279203,0.0034443,-0.00038479,-0.00612275,-0.00408864,0.00067089,0.00238123,0.00202425,-0.00039065,-0.00837885,-0.00301609,2.777e-05,0.06159217,0.018697,0.05833359,0.02378444,0.00445047,0.00739291,0.00314968,0.0089052,S
-0.00830745,-0.01989336,-0.00284855,-0.00477847,0.00485816,0.00391049,-0.0081771,-0.01722473,-0.00355986,0.00220205,0.01676746,0.00393618,0.00739523,0.01070334,-0.00128611,-0.00133546,-0.00445911,0.00139646,0.00757612,0.01024143,-0.00159141,0.00215681,-0.00212594,0.00125169,0.02174566,0.00785668,0.01939662,0.01736348,0.01307307,0.00485976,0.01283811,0.00327691,S
-0.02233119,0.01616998,0.0006845,-0.00214783,-0.00404657,0.00722467,-0.01150794,0.01498156,-0.00132158,0.00443119,0.00423814,0.00687049,-0.00452379,0.01163333,0.00113969,0.00084859,-0.00287249,0.00106909,-0.00107446,0.01038913,0.00072202,0.00071908,-0.00404172,0.00094655,0.02757932,0.00855475,0.01893743,0.00920874,0.01253387,0.00318029,0.01046947,0.0042129,S
-0.00685896,0.03887809,-0.00092545,0.01136598,-0.02133885,0.00971955,-0.00590011,0.02401974,-0.00146628,0.00585943,-0.02553901,0.00786252,0.00499104,0.0073252,-0.00051934,0.00435929,-0.00557815,0.0008048,0.00180898,0.00291554,-4.668e-05,0.00046073,-0.00960553,0.00032001,0.03948934,0.02605766,0.02477719,0.02735677,0.00887912,0.00712509,0.00343146,0.0096219,S
0.01315306,0.0621641,-0.00359499,0.01011847,-0.05614803,0.00636903,0.00234549,0.04992441,-0.00076972,0.00143555,-0.05905827,0.0065667,0.01250751,0.01455376,-0.00166846,-0.00077969,-0.02175574,-0.00209407,0.0051535,0.01619042,0.00043535,-0.00276493,-0.02094954,-0.00080989,0.06364199,0.05740687,0.0499854,0.05943956,0.01926223,0.02187019,0.0169964,0.02114673,S
0.02113239,0.04839996,-0.00366968,0.01012328,-0.0612568,0.00086182,0.00891941,0.04427884,-0.00120736,0.00060115,-0.0677117,0.00079594,0.00257398,-0.00444005,-2.409e-05,1.55e-06,-0.00164799,-0.00177652,0.00212062,-0.00182115,-0.00014118,-0.00026916,-0.00279143,-0.00186154,0.05293959,0.06209363,0.04518439,0.06771905,0.00513225,0.0024232,0.00279885,0.00336598,S
0.0064792,0.02564549,-0.0011655,0.00093505,-0.05407287,-0.00767873,0.01053901,0.03616984,-0.00042391,0.0056066,-0.05803799,-0.00507099,-0.00472683,-0.00734015,0.0008078,-0.00296395,0.0023174,-0.00275501,0.00052245,-0.00261581,0.00025273,0.00161466,0.00312055,-0.00189256,0.02647696,0.05462337,0.03767635,0.05852826,0.00876774,0.0046632,0.00267942,0.00399083,S
0.00454617,0.00805024,0.00024007,0.0060925,-0.02931097,-0.00591728,0.00683341,0.01001117,0.00012043,0.00713442,-0.02490823,-0.00590585,-0.00062356,-0.00567589,0.00045341,0.00166369,0.00798771,0.00056821,-0.00119536,-0.00843828,0.00017559,0.00049284,0.01068702,-0.00026931,0.00924834,0.03051665,0.01212161,0.0265744,0.00572801,0.00817889,0.00852434,0.01070177,S
-0.00535345,-0.00525713,0.00386951,0.00733503,-0.00537929,-0.00578326,-0.00042784,-0.00497546,0.00311904,0.01047337,-0.00302066,-0.00556769,-0.00309363,-0.00415855,0.0011342,0.00038829,0.00747865,4.188e-05,-0.00226914,-0.00468332,0.00093707,0.00104342,0.00683986,0.00010567,0.00844215,0.01077894,0.00588784,0.0122399,0.00530571,0.00748884,0.00528778,0.0069198,S
-0.00399464,-0.01663444,0.00556613,0.00739952,0.0219488,-0.00299025,-0.00595901,-0.01199159,0.00557963,0.00280898,0.02507284,-0.00418642,0.00043833,-0.0036701,0.0005473,2.08e-05,0.00881551,0.00090097,-0.00178425,-0.00226327,0.00079374,-0.00247238,0.00906242,0.00044557,0.0179901,0.02335475,0.01450656,0.02557467,0.00373648,0.00886146,0.00298931,0.00940418,S
-0.01283207,-0.02720282,0.0084276,0.0021355,0.03827845,-0.00143612,-0.00768075,-0.02568575,0.00612303,0.00269257,0.03469376,-0.00108905,-0.00285078,-0.00340915,0.00092305,-0.00169807,0.00526763,0.00050133,-0.0005554,-0.00441747,0.00017529,-3.755e-05,0.00310352,0.00099915,0.03123587,0.03836486,0.02749987,0.03481512,0.00453887,0.00555722,0.0044557,0.00326061,S
0.00449831,-0.05702631,0.00236603,-0.00409451,0.04710632,-0.00023465,0.00426238,-0.05301127,0.0029075,-0.00702698,0.04484272,-0.00048736,0.00559044,-0.00962048,-0.00195534,-0.00200968,0.0028477,0.00038757,0.00385262,-0.00881469,-0.00103727,-0.00313534,0.00327386,0.00019409,0.05725236,0.04728452,0.05326178,0.04539257,0.01129735,0.00350691,0.0096756,0.0045372,S
0.00242664,-0.05683175,-0.00089966,-0.00963354,0.03450774,-9.88e-05,0.01019922,-0.05415343,-0.00193432,-0.00537108,0.03314506,0.0012822,-0.00066828,6.276e-05,-0.00105345,-0.00178678,-0.00406406,4.382e-05,0.00191511,-0.00036844,-0.00156188,0.00053416,-0.00377344,0.00057083,0.05689065,0.03582735,0.05513946,0.03360189,0.00124911,0.00443972,0.00249857,0.00385357,S
0.00688582,-0.05395079,-0.00405452,-0.01257955,0.01966483,0.00024349,0.00918899,-0.04459237,-0.00418779,-0.00895911,0.02115925,0.00048241,0.00139349,0.0009003,-0.0009859,-0.00092063,-0.00463841,0.00010697,-0.0003157,0.00298783,-0.00070421,-0.00112126,-0.00374557,-0.00024993,0.05453936,0.02334545,0.04572149,0.02298287,0.00192986,0.0047301,0.00308589,0.00391777,S
-0.00334402,-0.00767169,-0.00211691,-0.01170647,0.0071991,0.00217922,-0.00231006,-0.00650475,-0.00366989,-0.00659297,0.01206235,0.00285412,-0.00222388,0.01006067,0.00042122,0.0001898,-0.00270994,0.00042081,-0.00249979,0.00827992,0.00011259,0.00051438,-0.00197759,0.00051559,0.00863242,0.01391465,0.00781769,0.01403972,0.01031214,0.00274898,0.00864978,0.00210743,S
-0.00034227,0.00882638,-0.00241095,-0.00849486,0.00690801,0.0042656,-0.00533282,0.00820593,-0.00178595,-0.00692015,0.00718529,0.00422756,0.00093805,0.00515565,-9.189e-05,0.00100363,-9.097e-05,0.00065199,-0.00094461,0.00459709,0.00058873,-0.00010224,-0.00152408,0.0004292,0.00915614,0.01175069,0.00994816,0.01083463,0.0052411,0.00120027,0.00472992,0.00158666,S
0.00380172,0.02489595,-0.00267162,-0.00476886,-0.00299125,0.00536499,-0.00454384,0.02046311,-0.00088634,-0.00715317,-0.00136388,0.0059533,0.00133677,0.00518373,-8.409e-05,0.00120194,-0.00319331,0.00035464,0.00025451,0.00395393,0.0002902,-7.517e-05,-0.0027578,0.00055669,0.02532586,0.00777642,0.02098026,0.00940583,0.00535398,0.0034304,0.00397273,0.00281443,S
0.00192362,0.03851009,-0.00145314,0.00102354,-0.02269602,0.00611459,-0.00195365,0.03234698,-2.77e-06,-0.00252103,-0.02653876,0.00612914,-0.00060584,0.00439166,0.00039306,0.00186852,-0.00635638,0.00024181,0.00083554,0.00383351,0.00028502,0.00149424,-0.00812093,5.672e-05,0.03858548,0.02352754,0.03240593,0.02735375,0.00445064,0.00662973,0.00393385,0.00825745,S
-0.00054328,0.04661062,0.00038092,0.00381015,-0.0372503,0.00407537,-0.00145788,0.03980277,0.0002798,0.00163052,-0.03900264,0.00358575,-0.00079577,0.00261307,0.00059163,0.00089891,-0.00469493,-0.00065781,0.00015993,0.00240509,9.115e-05,0.00133921,-0.00402061,-0.00082045,0.04661534,0.03766577,0.03983044,0.03920104,0.0027949,0.00482526,0.00241213,0.00431647,S
0.00084883,0.03373209,0.00028629,0.00504091,-0.03788311,-0.00019927,3.231e-05,0.03097002,0.00041755,0.00383355,-0.04214209,-0.00137163,0.00022097,-0.00204421,-1.502e-05,0.00019536,-0.00010045,-0.00067851,0.00023654,-0.00140202,2.187e-05,0.00034969,-0.00049833,-0.00078689,0.03374398,0.03821755,0.03097286,0.04233832,0.00205617,0.00071319,0.001422,0.00099489,S
0.00437627,0.02042653,0.00042211,0.0057834,-0.03434152,-0.00234273,0.00435754,0.0222866,0.00076592,0.00142766,-0.02839919,-0.00405573,0.00113788,-0.00429212,4.381e-05,0.00023951,0.00114245,-0.00069144,0.00139524,-0.0028011,0.00011238,-0.00077609,0.00443319,-0.00086584,0.02089433,0.03490381,0.02272152,0.02872283,0.0044406,0.0013567,0.00313137,0.00458314,S
0.00464832,0.00994211,0.00204304,0.00185171,-0.02207454,-0.00475019,0.00119731,0.01626844,0.00220558,0.00322852,-0.02227267,-0.00482841,8.776e-05,-0.00338207,0.00052288,-0.00126829,0.00395709,-0.0007766,-0.00101943,-0.00194134,0.00046441,0.00058092,0.0019763,-0.00024925,0.01116362,0.02265565,0.01646087,0.02301757,0.00342338,0.00422732,0.00224137,0.00207493,S
0.00158732,0.00063527,0.00490797,0.00319232,0.00288631,-0.00443516,8.413e-05,0.00397554,0.00585472,-0.00024414,0.00163727,-0.0047212,-0.00098742,-0.0030022,0.00092417,0.00043245,0.00805189,0.00010162,-0.00035909,-0.00396545,0.00117714,-0.00112021,0.00771288,3.458e-05,0.00519725,0.00618,0.00707741,0.005003,0.00329277,0.00806413,0.00415204,0.00779388,S
-0.00125544,-0.00837702,0.00411683,-9.183e-05,0.01900448,-0.0026441,-0.00829283,0.00349584,0.00370404,0.00328351,0.01201196,-0.00134877,-0.00036446,-0.00115542,-0.00010143,-0.00042105,0.00206643,0.00022962,-0.00107397,-6.15e-05,-0.00027573,0.00045226,0.00133009,0.00043236,0.00941801,0.01918775,0.009732,0.01252549,0.00121578,0.00212135,0.0011105,0.0014699,S
-0.0019414,-0.01772079,0.00291321,0.00137725,0.02407415,-0.00090165,-0.00530363,-0.01103269,0.00272342,0.00124835,0.0247551,-0.00064129,-0.00014595,-0.00198804,-0.00025609,0.00031257,0.00107865,0.00037074,0.000636,-0.00309118,-0.00020864,-0.00043301,0.00271131,0.00015053,0.01806328,0.02413036,0.01254056,0.02479485,0.00200977,0.00118264,0.00316281,0.00274979,S
